Ball,Ball Number,Bowler,Batsman,Runs,is_wicket,bowler_good,Description,match_id,city,total_runs,over,ball_in_over,continuous_ball_index,overs_bowled,overs_completed,balls_in_current_over,actual_over_ball,is_original_ball_number,current_run_rate,total_overs,target,runs_needed,overs_remaining,required_run_rate,wickets_fallen,wickets_in_hand
46,7.4,Kartikeya,Miller,1,False,0,drills this low full toss to long-off.,57,Wankhede,160,7,4,105,17.666666666666668,17,4,17.4,True,9.056603773584905,20,219,59,2.333333333333332,25.2857142857143,8,2
47,7.5,Kartikeya,Tewatia,1,False,0,"shortish on middle, punched to long-on",57,Wankhede,161,7,5,106,17.833333333333332,17,5,17.5,True,9.02803738317757,20,219,58,2.166666666666668,26.769230769230756,8,2
48,7.6,Kartikeya,Miller,1,False,0,"wonder if he bowled that seam-up, Miller backs away to cut but ends up driving past point because length is on the fuller side.",57,Wankhede,162,7,6,107,18.0,17,6,17.6,True,9.0,20,219,57,2.0,28.5,8,2
49,8.1,Chawla,Miller,1,False,0,eased wide of point for a single,57,Wankhede,163,8,1,108,18.166666666666668,18,1,18.1,True,8.972477064220183,20,219,56,1.8333333333333321,30.545454545454565,8,2
50,8.2,Chawla,Tewatia,1,False,0,lunges forward and drives to long-off,57,Wankhede,164,8,2,109,18.333333333333332,18,2,18.2,True,8.945454545454545,20,219,55,1.6666666666666679,32.99999999999998,8,2
51,8.3,Chawla,Miller,6,False,0,"that's in his arc and he's hit it out of the park!Tossed up on middle and leg, Miller clears his front leg and clobbers that over wide long-on.",57,Wankhede,170,8,3,110,18.5,18,3,18.3,True,9.18918918918919,20,219,49,1.5,32.666666666666664,8,2
52,8.4,Chawla,Miller,4,False,0,"gets the edge and it races away past short third. This one's fired full and across, Miller is looking to drive but ends up nicking it for four.",57,Wankhede,174,8,4,111,18.666666666666668,18,4,18.4,True,9.321428571428571,20,219,45,1.3333333333333321,33.75000000000003,8,2
53,8.5,Chawla,Miller,2,False,0,backs away and slaps this into the gap at deep cover,57,Wankhede,176,8,5,112,18.833333333333332,18,5,18.5,True,9.345132743362832,20,219,43,1.1666666666666679,36.85714285714282,8,2
54,8.6,Chawla,Miller,4,False,0,"off the inside edge as he looks to force it through the off side, gets the boundary. Streaky but it doesn't matter. All said, it wasn't far away from leg stump.",57,Wankhede,180,8,6,113,19.0,18,6,18.6,True,9.473684210526315,20,219,39,1.0,39.0,8,2
55,9.1,Jordan,Tewatia,1,False,0,"slower and fuller on the pads from around the stumps, worked to Surya at deep midwicket",57,Wankhede,181,9,1,114,19.166666666666668,19,1,19.1,True,9.443478260869565,20,219,38,0.8333333333333321,45.600000000000065,8,2
56,9.2,Jordan,Miller,1,False,0,"steered to backward point for a single, good stop by Green",57,Wankhede,182,9,2,115,19.333333333333332,19,2,19.2,True,9.413793103448276,20,219,37,0.6666666666666679,55.4999999999999,8,2
57,9.3,Jordan,Tewatia,1,False,0,"dug into the pitch, Tewatia pulls all along the ground to deep midwicket",57,Wankhede,183,9,3,116,19.5,19,3,19.3,True,9.384615384615385,20,219,36,0.5,72.0,8,2
58,9.4,Jordan,Miller,0,False,1,"cramped for room as he looks to take on the short ball with the pull, the inside edge rolls to the keeper",57,Wankhede,183,9,4,117,19.666666666666668,19,4,19.4,True,9.305084745762711,20,219,36,0.33333333333333215,108.00000000000038,8,2
59,9.5,Jordan,Miller,1,False,0,nails the pull but hits it straight to deep midwicket,57,Wankhede,184,9,5,118,19.833333333333332,19,5,19.5,True,9.277310924369749,20,219,35,0.16666666666666785,209.99999999999852,8,2
60,9.6,Jordan,Tewatia,1,False,0,uses the pace of the bowler to help this pull to deep backward square,57,Wankhede,185,9,6,119,20.0,19,6,19.6,True,9.25,20,219,34,0.0,inf,8,2
