Ball,Ball Number,Bowler,Batsman,Runs,is_wicket,bowler_good,Description,match_id,city,total_runs,over,ball_in_over,continuous_ball_index,overs_bowled,overs_completed,balls_in_current_over,actual_over_ball,is_original_ball_number,current_run_rate,total_overs,target,runs_needed,overs_remaining,required_run_rate,wickets_fallen,wickets_in_hand
50,8.2,Roy,Klaasen,1,False,0,"full on middle, goes back to flick to deep midwicket for one.",47,Hyderabad,133,8,2,109,18.333333333333332,18,2,18.2,True,7.254545454545455,20,172,39,1.6666666666666679,23.399999999999984,8,2
51,8.3,Roy,Markram,0,False,1,"full on middle, punched back to the bowler for none.",47,Hyderabad,133,8,3,110,18.5,18,3,18.3,True,7.1891891891891895,20,172,39,1.5,26.0,8,2
52,8.4,Roy,Markram,0,False,1,"good length ball on middle, goes to flick to midwicket and a leading edge goes to backward point for none.",47,Hyderabad,133,8,4,111,18.666666666666668,18,4,18.4,True,7.124999999999999,20,172,39,1.3333333333333321,29.250000000000025,8,2
53,8.5,Roy,Markram,0,False,1,"good length ball on middle, defended to extra cover.",47,Hyderabad,133,8,5,112,18.833333333333332,18,5,18.5,True,7.061946902654868,20,172,39,1.1666666666666679,33.428571428571395,8,2
54,8.6,Roy,Markram,1,False,0,"good length ball on off, punched to deep cover for one.",47,Hyderabad,134,8,6,113,19.0,18,6,18.6,True,7.052631578947368,20,172,38,1.0,38.0,8,2
55,9.1,Narine,Markram,1,False,0,"good length ball on the legs, flicked to deep square leg for one.",47,Hyderabad,135,9,1,114,19.166666666666668,19,1,19.1,True,7.0434782608695645,20,172,37,0.8333333333333321,44.40000000000006,8,2
56,9.2,Narine,Klaasen,2,False,0,"good length ball on the legs, flicked to deep backward square leg for one.",47,Hyderabad,137,9,2,115,19.333333333333332,19,2,19.2,True,7.086206896551724,20,172,35,0.6666666666666679,52.49999999999991,8,2
57,9.3,Narine,Klaasen,1,False,0,"good length ball on off, punched to long-off for one.",47,Hyderabad,138,9,3,116,19.5,19,3,19.3,True,7.076923076923077,20,172,34,0.5,68.0,8,2
58,9.4,Narine,Markram,0,False,1,"short outside off, punched away to cover for none.",47,Hyderabad,138,9,4,117,19.666666666666668,19,4,19.4,True,7.016949152542373,20,172,34,0.33333333333333215,102.00000000000037,8,2
59,9.5,Narine,Markram,1,False,0,back of a length flicked to long-on for one.,47,Hyderabad,139,9,5,118,19.833333333333332,19,5,19.5,True,7.008403361344539,20,172,33,0.16666666666666785,197.9999999999986,8,2
60,9.6,Narine,Klaasen,1,False,0,back of a length punched to long-off for one.,47,Hyderabad,140,9,6,119,20.0,19,6,19.6,True,7.0,20,172,32,0.0,inf,8,2
