Ball,Ball Number,Bowler,Batsman,Runs,is_wicket,bowler_good,Description,match_id,city,total_runs,over,ball_in_over,continuous_ball_index,overs_bowled,overs_completed,balls_in_current_over,actual_over_ball,is_original_ball_number,current_run_rate,total_overs,target,runs_needed,overs_remaining,required_run_rate,wickets_fallen,wickets_in_hand
46,7.4,Axar Patel,Manohar,0,False,1,"good length ball on fifth stump, defended to extra cover.",44,Ahmedabad,107,7,4,105,17.666666666666668,17,4,17.4,True,6.056603773584905,20,131,24,2.333333333333332,10.285714285714292,6,4
47,7.5,Axar Patel,Manohar,0,False,1,"back of a length on middle, punched back to Axar fielding in front of the non-striker.",44,Ahmedabad,107,7,5,106,17.833333333333332,17,5,17.5,True,6.0,20,131,24,2.166666666666668,11.076923076923071,6,4
48,7.6,Axar Patel,Manohar,0,False,1,"full on middle, whipped straight to midwicket for none.",44,Ahmedabad,107,7,6,107,18.0,17,6,17.6,True,5.944444444444445,20,131,24,2.0,12.0,6,4
49,8.1,Kuldeep,Hardik,1,False,0,"full on fourth stump, driven to long-off for one.",44,Ahmedabad,108,8,1,108,18.166666666666668,18,1,18.1,True,5.944954128440367,20,131,23,1.8333333333333321,12.545454545454554,6,4
50,8.2,Kuldeep,Manohar,0,False,1,"back of a length on fifth stump, defended to backward point.",44,Ahmedabad,108,8,2,109,18.333333333333332,18,2,18.2,True,5.8909090909090915,20,131,23,1.6666666666666679,13.79999999999999,6,4
51,8.3,Kuldeep,Manohar,1,False,0,"full on sixth stump, driven to long-off for one.",44,Ahmedabad,109,8,3,110,18.5,18,3,18.3,True,5.891891891891892,20,131,22,1.5,14.666666666666666,6,4
52,8.4,Kuldeep,Hardik,1,False,0,"full on fifth stump, prodded in front of backward point for one.",44,Ahmedabad,110,8,4,111,18.666666666666668,18,4,18.4,True,5.892857142857142,20,131,21,1.3333333333333321,15.750000000000014,6,4
53,8.5,Kuldeep,Manohar,0,False,1,"full outside leg stump, goes to sweep and misses as the ball spins off the glove ricocheting into the helmet.",44,Ahmedabad,110,8,5,112,18.833333333333332,18,5,18.5,True,5.84070796460177,20,131,21,1.1666666666666679,17.999999999999982,6,4
54,8.6,Kuldeep,Manohar,1,False,0,"full and wide, tapped in the gap between cover and extra cover for one.",44,Ahmedabad,111,8,6,113,19.0,18,6,18.6,True,5.842105263157895,20,131,20,1.0,20.0,6,4
55,9.1,Axar Patel,Manohar,6,False,0,"short on the legs, Manohar picks the length early and carts a pull high over backward square leg landing 79 meters away.",44,Ahmedabad,117,9,1,114,19.166666666666668,19,1,19.1,True,6.104347826086956,20,131,14,0.8333333333333321,16.800000000000026,6,4
56,9.2,Axar Patel,Manohar,0,False,1,"back of a length on sixth stump, tapped to backward point for none.",44,Ahmedabad,117,9,2,115,19.333333333333332,19,2,19.2,True,6.051724137931035,20,131,14,0.6666666666666679,20.999999999999964,6,4
57,9.3,Axar Patel,Manohar,1,False,0,"good length ball on sixth stump, prodded in front of cover for one.",44,Ahmedabad,118,9,3,116,19.5,19,3,19.3,True,6.051282051282051,20,131,13,0.5,26.0,6,4
58,9.4,Axar Patel,Hardik,2,False,0,"back of a length on fifth stump, punched wide of the cover sweeper for two.",44,Ahmedabad,120,9,4,117,19.666666666666668,19,4,19.4,True,6.101694915254237,20,131,11,0.33333333333333215,33.00000000000012,6,4
59,9.5,Axar Patel,Hardik,0,False,1,"good length ball on off, tapped to backward point for none.",44,Ahmedabad,120,9,5,118,19.833333333333332,19,5,19.5,True,6.050420168067228,20,131,11,0.16666666666666785,65.99999999999953,6,4
60,9.6,Axar Patel,Hardik,0,False,1,"good length ball on fifth stump, defended to backward point for none.",44,Ahmedabad,120,9,6,119,20.0,19,6,19.6,True,6.0,20,131,11,0.0,inf,6,4
